,loc_name,loc_rating,total_rating,latitude,longitude,query
14908,Scholars School and Academy,,,31.4217038,74.3642218,'primary school'
14909,Adnan brothers hardware store,5.0,4.0,31.5337791,74.2782398,'primary school'
14910,BAKRA ONLINE,,,31.4928507,74.3371543,'school'
14911,conception,,,31.4036285,74.3608504,'hardware store'
14912,muscles mates fitness club,4.1,24.0,31.4248236,74.1760269,'zoo'
14913,Civic Corporation,,,31.5174072,74.3444096,'shoe store'
14914,Govt Girls Primary School,,,31.3363807,74.0842943,'gym'
14915,Springlands School System,5.0,5.0,31.3944426,74.2895808,'local government office'
14916,Shell,3.4,27.0,31.33606,74.11592,'primary school'
14917,Sindhu Marriage Hall,3.7,127.0,31.2590252,74.4176308,'school'
14918,Children's School,,,31.4871183,74.3193629,'gas station'
14919,My Chemist + Pharmacy,4.6,20.0,31.4758957,74.2810797,'city hall'
14920,Govt high school raiwind lahore,5.0,1.0,31.4636773,74.3164286,'school'
14921,Allied Bank,4.0,2.0,31.4625936,74.3104516,'drugstore'
14922,Lahore Grammar School,4.2,13.0,31.5268192,74.3380661,'secondary school'
14923,Tayyabah Masjid Ahle Hadees Mosque,4.6,29.0,31.4811875,74.3111875,'bank'
14924,Hifsa Khan Studio & Salon,4.4,938.0,31.524491,74.3643727,'school'
14925,Khaba Restaurant,3.8,4.0,31.3961116,74.2557315,'mosque'
14926,Gavin Taxi Stand,,,30.90561,75.859741,'beauty salon'
14927,Hamd estate and builders,4.7,6.0,31.5158365,74.3417701,'restaurant'
14928,Mosque مسجد,,,31.2682135,74.1812003,'taxi stand'
14929,SIRAJ MOBILES,,,31.337309,74.2381226,'real estate agency'
14930,Dera Hakeeman Da,,,31.6481387,73.6468691,'mosque'
14931,Al Madina kaka Khel family restaurant,,,31.411598,74.1653525,'electronics store'
14932,International dryclean and steam press,5.0,3.0,31.5479588,74.2852447,'hospital'
14933,84Pixelz,5.0,2.0,31.3586911,74.186075,'restaurant'
14934,Samba Bank ATM,4.3,3.0,31.5231602,74.28965,'laundry'
14935,Awais Electrical And Sanitary Store,4.3,35.0,31.4342218,74.2639038,'movie rental'
14936,Police Station (Lytton Road),1.0,1.0,31.5526349,74.3042701,'atm'
14937,Welcome cable work net,5.0,1.0,31.4148958,73.9860356,'electronics store'
14938,Momin Tikka Restaurant,4.4,91.0,31.4148043,74.2543032,'police'
14939,Naseeb Ali Restaurant,1.0,1.0,31.4543875,74.3194794,'movie theater'
14940,Artificial Jewellers,,,31.5245726,74.3491135,'restaurant'
14941,Fortress Square Mall,4.5,22977.0,31.5324923,74.3632237,'restaurant'
14942,Royal London Bakery,4.4,50.0,31.5182778,74.292064,'jewelry store'
14943,Qabristan قبرستان,,,31.3932783,74.2701782,'shopping mall'
14944,MCB,4.4,10.0,31.257527,74.4174109,'bakery'
14945,Kn Mart,5.0,3.0,31.3576046,74.1449928,'cemetery'
14946,مسجد,,,31.2556692,74.1756967,'bank'
14947,Shell Petrol Station,4.0,469.0,31.5640649,74.3919522,'convenience store'
14948,EFU Life Thokar Niaz Baig Branch,4.6,14.0,31.466371,74.2426641,'mosque'
14949,Doctor Nawab Gill Clinic,3.0,2.0,31.5371757,74.2859174,'gas station'
14950,Zawar Shair Ali Official,,,31.5721773,74.3836719,'insurance agency'
14951,Lahore Cantt. Railway Station,4.2,256.0,31.5304606,74.3612539,'doctor'
14952,Cemetery Christian,,,31.2862125,74.2894219,'night club'
14953,Click Pakistan Tourism Services,4.7,117.0,31.4074352,74.1893339,'transit station'
14954,Al-Wahid Medical and Dental Center,,,31.2620451,74.2246918,'cemetery'
14955,Total Petrol Pump,4.1,567.0,31.5941483,74.3030992,'travel agency'
14956,Church,4.5,11.0,31.3745092,74.3472868,'dentist'
14957,IT Electronic Services,5.0,5.0,31.4160022,74.3637513,'gas station'
14958,Pak Food Corner (PFC),5.0,1.0,31.3855764,74.3637697,'church'
14959,Pappu General & Fresh Vegetable store,,,31.5852619,74.4107268,'electronics store'
14960,Clothing store,,,31.4598617,74.2714063,'restaurant'
14961,Punjab Hotal,5.0,2.0,31.45198,74.070765,'supermarket'
14962,Madni Restaurant,4.2,33.0,31.4947576,74.374522,'clothing store'
14963,Qadam Community School,3.8,6.0,31.4318439,74.3023658,'restaurant'
14964,Hivet Animal Health Business,4.2,25.0,31.4634615,74.2729707,'restaurant'
14965,Murtza Mosque,4.8,21.0,31.5454857,74.289698,'school'
14966,Jamia Masjid Allah u Akbar,5.0,6.0,31.3880602,74.3656021,'veterinary care'
14967,Leisure Club,4.1,55.0,31.4437233,74.2735132,'mosque'
14968,Ch Auto's & oil center,5.0,3.0,31.3048341,74.073446,'mosque'
14969,Swimming pool,2.0,1.0,30.3153599,74.064666,'night club'
14970,State life insurance policies sales and recruitment office lahore,,,31.5463026,74.3163255,'car repair'
14971,Bhatti Paint House,,,31.5537704,74.3156708,'campground'
14972,G Block Park,3.3,3.0,31.4157402,74.3938126,'insurance agency'
14973,J.S PHARMACY,4.1,372.0,31.5218262,74.3791905,'painter'
14974,The Smart School Model Town Campus Lahore,3.9,12.0,31.473994,74.3205292,'park'
14975,Unique High School,3.9,35.0,31.5022686,74.3354545,'pharmacy'
14976,Forward Shoes,4.9,32.0,31.4940666,74.3709934,'school'
14977,Noor khan store,5.0,1.0,31.5607258,74.2779433,'school'
14978,Waris Auto,,,31.4788921,74.3336637,'shoe store'
14979,Broadway Dentistry,5.0,8.0,31.5246045,74.351658,'supermarket'
14980,Pakistan post ( DFPO ) franchise,4.9,134.0,31.4438558,74.266502,'car repair'
14981,Royal Club Marquee,3.9,188.0,31.2555912,74.2131377,'dentist'
14982,19th Hole Cafe,4.5,22.0,31.5398392,74.3967791,'post office'
14983,Jamia Masjid Muhammadi/Jamia Masjid Ghousia,4.7,25.0,31.4102444,74.222583,'city hall'
14984,B block park,4.0,1.0,31.3526517,74.247304,'cafe'
14985,House of Jewellery (By Irfan),5.0,3.0,31.5095648,74.346155,'mosque'
14986,H.M Foods,4.2,46.0,31.4604515,74.1013077,'park'
14987,Movie box,,,31.5929913,74.3031039,'jewelry store'
14988,Govt Primary School (Boys),5.0,1.0,31.227217,74.0270582,'restaurant'
14989,Subway,4.4,782.0,31.4503673,75.4731531,'movie rental'
14990,Taxi Stand,4.5,6.0,31.412884,73.9833304,'primary school'
14991,imran electric service and motor winding,,,31.2241767,74.2556294,'subway station'
14992,Aiman EMB,3.0,2.0,31.4303027,74.3601499,'taxi stand'
14993,مسجد,,,31.2887668,74.1260215,'electronics store'
14994,Sharif Mart,4.0,8.0,31.3340313,74.2349148,'storage'
14995,Govt Primary School Khalid Abad,4.0,1.0,31.2990456,74.0685138,'mosque'
14996,Al Rahman Super Store,5.0,2.0,31.256053,74.2288799,'supermarket'
14997,Baba khetarpal mandir,5.0,2.0,30.9581731,74.6092144,'school'
14998,Lahore Islamic University,3.6,5.0,31.4272155,74.2479287,'store'
14999,Hussainian Hall حسینیاں ہال چوک نواب صاحب,4.7,21.0,31.5794603,74.3218689,'hindu temple'
15000,Muhammadi General store,5.0,3.0,31.590325,74.3950786,'university'
15001,Usman park Gali #3,,,31.4351704,74.366052,'city hall'
15002,MURTAZAI PETROLIUM,4.8,5.0,31.30766,74.392324,'supermarket'
15003,Al Burhan Library,5.0,2.0,31.7145644,73.9819711,'home goods store'
15004,المیوات سبزی سٹور,4.0,3.0,31.3736017,74.3625961,'gas station'
15005,Usama Garments (U&T Clothings),5.0,1.0,31.2972506,74.0724211,'library'
15006,Govt Primary School,4.3,4.0,31.5950485,74.4849192,'supermarket'
15007,Faysal Bank ATM,5.0,2.0,31.3764937,74.1855726,'clothing store'
15008,Nomi General Store,5.0,2.0,31.4685513,74.3294494,'primary school'
15009,Rana Mobile Center,4.5,2.0,31.6207106,74.0243667,'atm'
15010,Usman Family Restaurant,4.0,297.0,31.3156584,74.386415,'store'
15011,New Kashee Beauty Parlor,3.9,145.0,31.552197,74.2809362,'electronics store'
15012,Atlas Insurance Ltd,4.2,34.0,31.471096,74.3603286,'restaurant'
15013,Jahangir pharmacy plus,5.0,1.0,31.2999573,74.0676225,'hair care'
15014,Mehar general store and mobile center,4.2,18.0,31.4281344,74.3315327,'insurance agency'
15015,Fortress Square Mall,4.5,22977.0,31.5324923,74.3632237,'pharmacy'
15016,Car Parking,5.0,1.0,31.4640741,74.3893528,'home goods store'
15017,Malhotra Travels,5.0,7.0,31.6277597,74.8702317,'stadium'
15018,Abdul ahad pan shop and general store,5.0,1.0,31.2449499,74.2230915,'parking'
15019,Jamia mosque Mulkhoki,,,31.4052075,74.4537767,'taxi stand'
15020,Govt Girls High School,5.0,2.0,31.2428698,74.3770247,'store'
15021,Chaudhry Karyana Store Raiwind,5.0,1.0,31.2548814,74.2125508,'mosque'
15022,Maraka Store 05,5.0,2.0,31.3917069,74.1461622,'secondary school'
15023,Metro Shoes,4.0,3.0,31.5404279,74.2881555,'supermarket'
15024,Dr. Rizwan Khan,4.3,8.0,31.609424,74.2835413,'clothing store'
15025,Mona Munsco,4.1,260.0,31.5201793,74.2679533,'shoe store'
15026,The Kids Mall,4.3,12.0,31.5511624,74.2829468,'veterinary care'
15027,Taxi Stand,3.7,48.0,32.1608927,74.1883073,'restaurant'
15028,Roofing experts,,,31.4021603,74.3073649,'shopping mall'
15029,Park 2,4.4,30.0,31.5167469,74.2820559,'taxi stand'
15030,786 ganral store,5.0,1.0,31.4129152,74.3716267,'roofing contractor'
15031,Ahmad Super Store,5.0,4.0,31.4894708,74.3604857,'park'
15032,Funeral Home Dharamkot,3.0,1.0,30.9457187,75.2275039,'store'
15033,مسجد,,,31.3283913,74.1485435,'store'
15034,Govt girls primary school lakhanke,,,31.6063293,74.5126332,'funeral home'
15035,Happy paws pet store,4.0,4.0,31.4886747,74.3252185,'mosque'
15036,Utility Store,4.8,5.0,31.32258,74.09843,'primary school'
15037,Atm bank alfalah,3.0,2.0,31.4722199,74.2783968,'pet store'
15038,Sairas Beauty Lounge,4.9,19.0,31.432678,74.3542708,'supermarket'
15039,Bab e Arqam School,3.9,9.0,31.4242431,74.3611927,'atm'
15040,Model Graveyard,5.0,1.0,31.5390792,74.2569614,'hair care'
15041,Wapda Graveyard,4.0,2.0,31.5956175,74.3897319,'school'
15042,Dolphin club,5.0,1.0,33.5234718,73.1409908,'cemetery'
15043,Quaid-e-Azam Library Gallary,,,31.5545919,74.3318339,'cemetery'
15044,FCC,,,31.4230411,74.1696345,'night club'
15045,Kings Quality Public High School (KPS),5.0,3.0,31.4381414,74.3631037,'library'
15046,Choice Jewellers 925 Sterling Silver Jewellery & Fashion Jewellery,4.7,68.0,31.509854,74.346047,'accounting'
15047,Al toheed mosque,,,31.6160467,74.2775323,'secondary school'
15048,Police Station,,,31.3934643,74.3437863,'jewelry store'
15049,Habib Ur Rahman Travel And Tours حبیب الرحمان ٹریول اینڈ ٹورز,5.0,1.0,31.2523992,74.4200325,'mosque'
15050,92 Auto Workshop,4.1,114.0,31.3916464,74.1883505,'police'
15051,Chase Department Store,4.4,124.0,31.5462519,74.2918762,'travel agency'
15052,Mandir Chunni Lal ruin,2.5,2.0,31.5476021,74.2969243,'car repair'
15053,Chaayé Khana,4.2,7109.0,31.5153878,74.3520511,'department store'
15054,Abeer Pharmacy,,,31.4716435,74.3300381,'hindu temple'
15055,Café Eighty8,4.5,25.0,31.4529571,74.2940271,'cafe'
15056,The Royal Citizen School & Academy,,,31.3792691,74.3613073,'pharmacy'
15057,Bone Care Physiotherapy And Pain Clinic,,,31.4992866,74.3664726,'cafe'
15058,Z Physiotherapy,5.0,17.0,31.3962408,74.2100845,'secondary school'
15059,Ornatus - Home Decor & Interiors,3.7,7.0,31.420741,74.1816878,'physiotherapist'
15060,Ali Hunda Center,,,31.407511,74.3714596,'physiotherapist'
15061,CDOXS,1.0,1.0,31.5205248,74.2918373,'home goods store'
15062,Afzal keryana store,2.3,3.0,31.2233942,74.1448008,'car repair'
15063,Usama Electronics,4.1,107.0,31.4570422,74.3020117,'night club'
15064,Haim Synagogue,4.0,29.0,35.6928381,51.4131926,'supermarket'
15065,Al Riaz Store,5.0,1.0,31.3967967,74.3637605,'electronics store'
15066,Antakia Church Of Pakistan,,,31.2713504,74.4122929,'synagogue'
15067,Lucky Estate & Builders,4.7,11.0,31.3951329,74.259144,'home goods store'
15068,www.truckload.pk,4.4,16.0,31.5357296,74.2640429,'church'
15069,PUBG Restaurant,4.3,265.0,31.4639978,74.243657,'real estate agency'
15070,Home decor wood products,4.0,2.0,31.4084642,74.2202736,'moving company'
15071,Home Decore,,,31.4650168,74.3150573,'restaurant'
15072,Zamil Real Estate,4.6,20.0,31.315524,74.2079643,'home goods store'
15073,Timmy's - Bahria Town,4.0,2284.0,31.3833485,74.1686723,'home goods store'
15074,Street 13 madina coloney misriyal road,,,31.415716,74.1452611,'real estate agency'
15075,Govt Girls Elementary School,,,31.2721305,74.4606855,'restaurant'
15076,Shaukat Khanum Memorial Cancer Hospital & Research Centre,4.4,566.0,31.4484851,74.271611,'church'
15077,ROYAL CARVAN TRAVELS & TOURS,5.0,5.0,31.4677969,74.3016964,'school'
15078,Bismillah sanitary And Electric Store,4.8,5.0,31.4344177,74.3601315,'hospital'
15079,Leisure Salon For Ladies,4.6,86.0,31.3730928,74.1858202,'travel agency'
15080,LADLI SHOES,,,31.6296919,74.287249,'plumber'
15081,FirstCare Pets Clinic,4.4,8.0,31.5769735,74.4141532,'beauty salon'
15082,National Book Centre,3.9,21.0,31.5273287,74.3598012,'shoe store'
15083,Social Security School Junior Campus,5.0,1.0,31.4188145,74.366733,'veterinary care'
15084,Muhammadi Park,4.0,218.0,31.5554502,74.4006909,'book store'
15085,Pakwan Center - Daig Delivery Service,4.9,36.0,31.4238495,74.356994,'school'
15086,Raja Jang North Church,4.5,2.0,31.2272494,74.2594524,'park'
15087,Grave yard,,,31.4315812,74.3609378,'meal delivery'
15088,HF Grocers,5.0,1.0,31.4238477,74.3539889,'church'
15089,Open Theatre,4.2,13.0,31.6321799,74.7500668,'cemetery'
15090,Yasir Park,5.0,2.0,31.4225664,74.371332,'supermarket'
15091,Harmain General Store,4.1,56.0,31.3308448,74.1050346,'movie theater'
15092,Guru Kirpa Taxi Stand,,,30.8760656,75.7911745,'park'
15093,Aqua+ pharmacy,,,31.3864452,74.3636686,'supermarket'
15094,Ayesha Hospital,3.6,55.0,31.4949671,74.3928825,'taxi stand'
15095,UTILITY STORE,3.9,147.0,31.5234161,74.2834032,'drugstore'
15096,FAIZ-E-REHMAT NUTS AND SPICE STORE,4.6,11.0,31.5770833,74.2967229,'hospital'
15097,Dr Mahnoor Asif Sports Physiotherapist,5.0,17.0,31.4711973,74.3198712,'store'
15098,Jutt Building Material Store,,,31.4029246,74.3612261,'supermarket'
15099,Soneri ATM,1.0,1.0,31.5422883,74.3305333,'physiotherapist'
15100,Waqar electronics,,,31.4086877,74.1422715,'home goods store'
15101,Jamia Masjid Chak 20,4.5,2.0,31.5572978,74.0967565,'atm'
15102,Grand Graveyard,4.3,10.0,31.4566921,74.361615,'electronics store'
15103,Labas Dry Cleaner,3.6,17.0,31.4774098,74.3879942,'mosque'
15104,Abbas memorial school,5.0,1.0,31.4685733,74.3274816,'cemetery'
15105,Colour Creation Paint Services Company,5.0,4.0,31.4591235,74.3299231,'laundry'
15106,GOVT BOYS MIDDLE SCHOOL,,,31.3270023,74.0876133,'school'
15107,Jamia Ashrafia,4.7,605.0,31.5223717,74.3262504,'painter'
15108,THQ Hospital Shorkot,3.9,24.0,30.8208759,72.070425,'secondary school'
15109,Fashion Trendz,5.0,5.0,31.4191175,74.2649746,'university'
15110,Fazal Awan Real Estate,3.9,15.0,31.4297611,74.4927338,'hospital'
15111,Shah Usman Mosque,1.0,1.0,31.3100148,74.4452402,'jewelry store'
15112,Police Post پولیس چوکی بیگم کوٹ,,,31.6136116,74.265995,'real estate agency'
15113,Abdul Rasheed Fish Corner,5.0,2.0,31.2659583,74.1259214,'mosque'
15114,Iqbal Quality Store,3.8,26.0,31.5158611,74.2706858,'police'
15115,Fazal-e-Hussain Reading Room,,,31.573657,74.307832,'restaurant'
15116,Tulip City Zoo,,,32.0749952,73.6662373,'store'
15117,Kamil Jewellers,5.0,1.0,31.5484493,74.3774048,'library'
15118,Ms super store,,,31.5440886,74.3839007,'zoo'
15119,Cakes & Bakes,4.3,282.0,31.5043381,74.2817221,'jewelry store'
15120,Walk n Shop,,,31.4550003,74.2452175,'supermarket'
15121,Malik electronics store,5.0,1.0,31.4637907,74.3259741,'bakery'
15122,Ethad Estate Ethad Bilding Metrial Store,5.0,3.0,31.438401,74.369471,'convenience store'
15123,Shaheena Food & Grocery Mall,5.0,9.0,31.3727787,74.186381,'electronics store'
15124,Aisha's Salon & Spa,3.3,82.0,31.4336269,74.267376,'home goods store'
15125,soneri bank sabzazar branch lahore,4.0,6.0,31.5112146,74.273023,'department store'
15126,Jamia Masjid Allah Wali Chak No 10,5.0,1.0,31.5789228,74.0553671,'spa'
15127,Indira Gandhi Medical College & Hospital,4.0,692.0,31.1064901,77.1822518,'bank'
15128,حسن طارق کا گھر,5.0,1.0,31.3438401,74.3752681,'mosque'
15129,UC255 - Union Council office,5.0,1.0,31.4317205,74.2643524,'hospital'
15130,Sial Traders Godown,,,31.5082694,74.3192289,'doctor'
15131,Meer Bakers & Sweets,4.4,378.0,31.5219636,74.35039,'local government office'
15132,Masha Allah Super Store,5.0,3.0,31.4020048,74.2689155,'storage'
15133,Haji Amanat General Store,5.0,4.0,31.3153437,74.4370215,'bakery'
15134,Al Ghani Auto Car Wash Service,5.0,10.0,31.514831,74.266331,'supermarket'
15135,Raheem Hair Salon for Ladies,4.3,53.0,31.4886194,74.3265142,'store'
15136,Ahad Hospital,4.3,4.0,31.4616404,74.3099538,'car wash'
15137,Moments Signature Beauty Salon,4.8,523.0,31.4953236,74.3193195,'hair care'
15138,Madina Furniture House,,,31.4190135,73.9952259,'hospital'
15139,Ali Brother Electronic,5.0,1.0,31.5807656,74.3806165,'hair care'
15140,Govt Girls Primary School,5.0,2.0,31.2991941,74.1347345,'home goods store'
15141,NOOR KHAN STORE نورخان سٹور,4.6,14.0,31.5606666,74.2779495,'electronics store'
15142,Smart collection pk,3.0,2.0,31.4822499,74.3229781,'primary school'
15143,Yasir General Store,4.5,45.0,31.5816875,74.4233125,'store'
15144,China Family Shopping Mall,5.0,1.0,31.5238913,74.3478016,'jewelry store'
15145,New Lahore Shoes,4.5,2.0,31.5331875,74.2838125,'store'
15146,Shahzaib electrical work and repairing sevice,,,31.4649595,74.355035,'shopping mall'
15147,Shahid khan lpg gass station ⛽,3.0,2.0,31.4005196,74.1681161,'shoe store'
15148,Jamia Masjid Noor,5.0,8.0,31.4232267,74.3570067,'electrician'
15149,Kot Lakhpat Railway Station,3.8,751.0,31.4595184,74.3388089,'gas station'
15150,Khaleeji Dry Clean and Steam Press,3.0,2.0,31.6000815,74.2295317,'mosque'
15151,Zalika Women,4.8,4.0,31.4748459,74.3734199,'train station'
15152,Farman Khan Store,4.4,20.0,31.4080265,74.3685974,'laundry'
15153,Busy Fingers Beauty Saloon for Ladies and Gents,4.2,65.0,31.3011526,74.0774532,'jewelry store'
15154,Beauty Secrets,4.1,223.0,31.4258636,74.2652163,'supermarket'
15155,شیر بک ھاؤس SHER Book House,4.2,79.0,31.5942641,74.3486776,'beauty salon'
15156,Hajveri Oil Centre,,,31.525398,74.2803777,'hair care'
15157,OXXFit Gym,4.8,45.0,31.4623036,74.3041997,'book store'
15158,Inventive Interior,5.0,4.0,31.4027012,74.2567468,'gas station'
15159,Sulman sons Store,,,31.419808,74.414216,'gym'
15160,The Grammar School,5.0,1.0,31.5877304,74.4012985,'home goods store'
15161,Total Gas Station,4.1,917.0,31.5017498,74.4231513,'store'
15162,City Square,5.0,1.0,31.253242,74.2176899,'school'
15163,Bank of the Punjab ATM,3.0,1.0,31.5293342,74.3928792,'gas station'
15164,Amir mawia mosque,4.8,5.0,31.5720172,74.3481111,'shopping mall'
15165,Sarfraz Nawaz Enclosure,,,31.514053,74.3342874,'atm'
15166,Ghumman Traders & General Store,4.9,7.0,31.3898348,74.153511,'mosque'
15167,قبرستان Graveyard,4.0,1.0,32.0285937,73.7342051,'stadium'
15168,ABID SHOES,5.0,1.0,31.4600586,74.1010707,'store'
15169,Ahmed Tikka shop,5.0,1.0,31.4357979,74.3103801,'synagogue'
15170,Govt Girls Primary School,,,31.209814,74.07403,'shoe store'
15171,Omair Estate & Builders,4.4,5.0,31.4367393,74.2706841,'night club'
15172,Waza Restaurant,4.3,20.0,31.4830779,74.3958242,'primary school'
15173,Nicky & Laila Beauty Salon,4.8,38.0,31.4481393,74.4337937,'real estate agency'
15174,Fazal Din's Pharma Plus,4.1,58.0,31.4643101,74.2747828,'restaurant'
15175,Minhaj Restaurant,3.8,30.0,31.4357716,74.3780348,'beauty salon'
15176,Dry Clean Super Center,3.5,4.0,31.4357503,74.2149579,'drugstore'
15177,Waleed Cold Storage,5.0,5.0,31.4996732,74.2685152,'restaurant'
15178,Belsize Square Synagogue,4.7,28.0,51.547356,-0.1705148,'laundry'
15179,St. Anthony Boys High School,4.3,9.0,31.532252,74.3824035,'storage'
15180,Home,4.0,1.0,31.6248422,74.235047,'synagogue'
15181,A S Electronics,,,31.4513775,74.2225012,'secondary school'
15182,Bismillah restaurant and naan shope,1.0,1.0,31.5410217,74.1577599,'home goods store'
15183,Janaza Gah Lake City,,,31.356113,74.2534794,'electronics store'
15184,Welcome Super Store & Cold Corner,4.5,12.0,31.5647584,74.1867262,'restaurant'
15185,Besta Store,4.5,8.0,31.4833597,74.3968658,'funeral home'
15186,Jamia Masjid Humza,5.0,1.0,31.41631,74.16604,'supermarket'
15187,Saveonbrands.pk,5.0,34.0,31.4817896,74.3103992,'department store'
15188,Business Electric Store,3.5,2.0,31.3025548,74.2186579,'mosque'
15189,Aamir's Dental Surgery,4.6,27.0,31.5312806,74.3289169,'shoe store'
15190,Physiotherapy,5.0,1.0,31.5132473,74.4054724,'electronics store'
15191,Sozo Parking Area,4.0,36.0,31.5829283,74.4872759,'dentist'
